qualifyId,raceId,driverId,driver_ref,constructorId,constructor_ref,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms,,
7149,969,817,ricciardo,9,red_bull,3,10,01:25.4,01:24.0,NULL,85383,83989,0,,
7150,969,815,perez,9,red_bull,11,11,01:25.1,01:25.1,NULL,85064,85081,0,,
7151,969,807,hulkenberg,9,red_bull,27,12,01:25.0,01:25.1,NULL,84975,85091,0,,
7152,969,4,alonso,9,red_bull,14,13,01:25.9,01:25.4,NULL,85872,85425,0,,
7153,969,839,ocon,9,red_bull,31,14,01:26.0,01:25.6,NULL,86009,85568,0,,
7154,969,828,ericsson,9,red_bull,9,15,01:26.2,01:26.5,NULL,86236,86465,0,,
7155,969,841,giovinazzi,9,red_bull,36,16,01:26.4,,NULL,86419,0,0,,
7156,969,825,kevin_magnussen,9,red_bull,20,17,01:26.8,,NULL,86847,0,0,,
7157,969,838,vandoorne,9,red_bull,2,18,01:26.9,,NULL,86858,0,0,,
7158,969,840,stroll,9,red_bull,18,19,01:27.1,,NULL,87143,0,0,,
7159,969,835,jolyon_palmer,9,red_bull,30,20,01:28.2,,NULL,88244,0,0,,
7160,970,1,hamilton,9,red_bull,44,1,01:33.3,01:32.4,01:31.7,93333,92406,91678,,
7161,970,20,vettel,9,red_bull,5,2,01:33.1,01:32.4,01:31.9,93078,92391,91864,,
7162,970,822,bottas,9,red_bull,77,3,01:33.7,01:32.6,01:31.9,93684,92552,91865,,
7163,970,8,raikkonen,9,red_bull,7,4,01:33.3,01:32.2,01:32.1,93341,92181,92140,,
7164,970,817,ricciardo,9,red_bull,3,5,01:34.0,01:33.5,01:33.0,94041,93546,93033,,
7165,970,13,massa,9,red_bull,19,6,01:34.2,01:33.8,01:33.5,94205,93759,93507,,
7166,970,807,hulkenberg,9,red_bull,27,7,01:34.5,01:33.6,01:33.6,94453,93636,93580,,
7167,970,815,perez,9,red_bull,11,8,01:34.7,01:33.9,01:33.7,94657,93920,93706,,
7168,970,826,kvyat,9,red_bull,26,9,01:34.4,01:34.0,01:33.7,94440,94034,93719,,
7169,970,840,stroll,9,red_bull,18,10,01:34.0,01:34.1,01:34.2,93986,94090,94220,,
7170,970,832,sainz,9,red_bull,55,11,01:34.6,01:34.2,NULL,94567,94150,0,,
7171,970,825,kevin_magnussen,9,red_bull,20,12,01:34.9,01:34.2,NULL,94942,94164,0,,
7172,970,4,alonso,9,red_bull,14,13,01:34.5,01:34.4,NULL,94499,94372,0,,
7173,970,828,ericsson,9,red_bull,9,14,01:34.9,01:35.0,NULL,94892,95046,0,,
7174,970,841,giovinazzi,9,red_bull,36,15,01:35.0,,NULL,94963,0,0,,
7175,970,838,vandoorne,9,red_bull,2,16,01:35.0,,NULL,95023,0,0,,
7176,970,154,grosjean,9,red_bull,8,17,01:35.2,,NULL,95223,0,0,,
7177,970,835,jolyon_palmer,9,red_bull,30,18,01:35.3,,NULL,95279,0,0,,
7178,970,830,max_verstappen,9,red_bull,33,19,01:35.4,,NULL,95433,0,0,,
7179,970,839,ocon,9,red_bull,31,20,01:35.5,,NULL,95496,0,0,,
7180,971,822,bottas,9,red_bull,77,1,01:31.0,01:29.6,01:28.8,91041,89555,88769,,
7181,971,1,hamilton,9,red_bull,44,2,01:30.8,01:29.5,01:28.8,90814,89535,88792,,
7182,971,20,vettel,9,red_bull,5,3,01:31.0,01:29.6,01:29.2,91037,89596,89247,,
7183,971,817,ricciardo,9,red_bull,3,4,01:31.7,01:30.5,01:29.5,91667,90497,89545,,
7184,971,8,raikkonen,9,red_bull,7,5,01:31.0,01:29.8,01:29.6,90988,89843,89567,,
7185,971,830,max_verstappen,9,red_bull,33,6,01:30.9,01:30.3,01:29.7,90904,90307,89687,,
7186,971,807,hulkenberg,9,red_bull,27,7,01:31.1,01:30.2,01:29.8,91057,90169,89842,,
7187,971,13,massa,9,red_bull,19,8,01:31.4,01:30.7,01:30.1,91373,90677,90074,,
7188,971,154,grosjean,9,red_bull,8,9,01:31.7,01:30.9,01:30.8,91691,90857,90763,,
7189,971,835,jolyon_palmer,9,red_bull,30,10,01:31.5,01:30.9,01:31.1,91458,90899,91074,,
7190,971,826,kvyat,9,red_bull,26,11,01:31.5,01:30.9,NULL,91531,90923,0,,
7191,971,840,stroll,9,red_bull,18,12,01:31.7,01:31.2,NULL,91748,91168,0,,
7192,971,836,wehrlein,9,red_bull,94,13,01:32.0,01:31.4,NULL,91995,91414,0,,
7193,971,839,ocon,9,red_bull,31,14,01:31.8,01:31.7,NULL,91774,91684,0,,
7194,971,4,alonso,9,red_bull,14,15,01:32.1,,NULL,92054,0,0,,
7195,971,832,sainz,9,red_bull,55,16,01:32.1,,NULL,92118,0,0,,
7196,971,838,vandoorne,9,red_bull,2,17,01:32.3,,NULL,92313,0,0,,
7197,971,815,perez,9,red_bull,11,18,01:32.3,,NULL,92318,0,0,,
7198,971,828,ericsson,9,red_bull,9,19,01:32.5,,NULL,92543,0,0,,
7199,971,825,kevin_magnussen,9,red_bull,20,20,01:32.9,,NULL,92900,0,0,,
7200,972,20,vettel,9,red_bull,5,1,01:34.5,01:34.0,01:33.2,94493,94038,93194,,
7201,972,8,raikkonen,9,red_bull,7,2,01:35.0,01:33.7,01:33.3,94953,93663,93253,,
7202,972,822,bottas,9,red_bull,77,3,01:34.0,01:33.3,01:33.3,94041,93264,93289,,
7203,972,1,hamilton,9,red_bull,44,4,01:34.4,01:33.8,01:33.8,94409,93760,93767,,
7204,972,817,ricciardo,9,red_bull,3,5,01:35.6,01:35.5,01:34.9,95560,95483,94905,,
7205,972,13,massa,9,red_bull,19,6,01:35.8,01:35.0,01:35.1,95828,95049,95110,,
7206,972,830,max_verstappen,9,red_bull,33,7,01:35.3,01:35.2,01:35.2,95301,95221,95161,,
7207,972,807,hulkenberg,9,red_bull,27,8,01:35.5,01:35.3,01:35.3,95507,95328,95285,,
7208,972,815,perez,9,red_bull,11,9,01:36.2,01:35.5,01:35.3,96185,95513,95337,,
7209,972,839,ocon,9,red_bull,31,10,01:35.4,01:35.7,01:35.4,95372,95729,95430,,
7210,972,832,sainz,9,red_bull,55,11,01:35.8,01:35.9,NULL,95827,95948,0,,
7211,972,840,stroll,9,red_bull,18,12,01:36.3,01:36.0,NULL,96279,95964,0,,
7212,972,826,kvyat,9,red_bull,26,13,01:36.0,01:36.0,NULL,95984,95968,0,,
7213,972,825,kevin_magnussen,9,red_bull,20,14,01:36.4,01:36.0,NULL,96408,96017,0,,
7214,972,4,alonso,9,red_bull,14,15,01:36.4,01:36.7,NULL,96353,96660,0,,
7215,972,835,jolyon_palmer,9,red_bull,30,16,01:36.5,,NULL,96462,0,0,,
7216,972,838,vandoorne,9,red_bull,2,17,01:37.1,,NULL,97070,0,0,,
7217,972,836,wehrlein,9,red_bull,94,18,01:37.3,,NULL,97332,0,0,,
7218,972,828,ericsson,9,red_bull,9,19,01:37.5,,NULL,97507,0,0,,
7219,972,154,grosjean,9,red_bull,8,20,01:37.6,,NULL,97620,0,0,,
7220,973,1,hamilton,9,red_bull,44,1,01:20.5,01:20.2,01:19.1,80511,80210,79149,,
7221,973,20,vettel,9,red_bull,5,2,01:20.9,01:20.3,01:19.2,80939,80295,79200,,
7222,973,822,bottas,9,red_bull,77,3,01:21.0,01:20.3,01:19.4,80991,80300,79373,,
7223,973,8,raikkonen,9,red_bull,7,4,01:20.7,01:20.6,01:19.4,80742,80621,79439,,
7224,973,830,max_verstappen,9,red_bull,33,5,01:21.4,01:20.7,01:19.7,81430,80722,79706,,
7225,973,817,ricciardo,9,red_bull,3,6,01:21.7,01:20.9,01:20.2,81704,80855,80175,,
7226,973,4,alonso,9,red_bull,14,7,01:22.0,01:21.3,01:21.0,82015,81251,81048,,
7227,973,815,perez,9,red_bull,11,8,01:22.0,01:21.2,01:21.1,81998,81239,81070,,
7228,973,13,massa,9,red_bull,19,9,01:22.1,01:21.2,01:21.2,82138,81222,81232,,
7229,973,839,ocon,9,red_bull,31,10,01:21.9,01:21.1,01:21.3,81901,81148,81272,,
7230,973,825,kevin_magnussen,9,red_bull,20,11,01:21.9,01:21.3,NULL,81945,81329,0,,
7231,973,832,sainz,9,red_bull,55,12,01:21.9,01:21.4,NULL,81941,81371,0,,
7232,973,807,hulkenberg,9,red_bull,27,13,01:22.1,01:21.4,NULL,82091,81397,0,,
7233,973,154,grosjean,9,red_bull,8,14,01:21.8,01:21.5,NULL,81822,81517,0,,
7234,973,836,wehrlein,9,red_bull,94,15,01:22.3,01:21.8,NULL,82327,81803,0,,
7235,973,828,ericsson,9,red_bull,9,16,01:22.3,,NULL,82332,0,0,,
7236,973,835,jolyon_palmer,9,red_bull,30,17,01:22.4,,NULL,82401,0,0,,
7237,973,840,stroll,9,red_bull,18,18,01:22.4,,NULL,82411,0,0,,
7238,973,838,vandoorne,9,red_bull,2,19,01:22.5,,NULL,82532,0,0,,
7239,973,826,kvyat,9,red_bull,26,20,01:22.7,,NULL,82746,0,0,,
7240,974,8,raikkonen,9,red_bull,7,1,01:13.1,01:12.2,01:12.2,73117,72231,72178,,
7241,974,20,vettel,9,red_bull,5,2,01:13.1,01:12.4,01:12.2,73090,72449,72221,,
7242,974,822,bottas,9,red_bull,77,3,01:13.3,01:12.9,01:12.2,73325,72901,72223,,
7243,974,830,max_verstappen,9,red_bull,33,4,01:13.1,01:12.7,01:12.5,73078,72697,72496,,
7244,974,817,ricciardo,9,red_bull,3,5,01:13.2,01:13.0,01:13.0,73219,73011,72998,,
7245,974,832,sainz,9,red_bull,55,6,01:13.5,01:13.4,01:13.2,73526,73397,73162,,
7246,974,815,perez,9,red_bull,11,7,01:13.5,01:13.4,01:13.3,73530,73430,73329,,
7247,974,154,grosjean,9,red_bull,8,8,01:13.8,01:13.2,01:13.3,73786,73203,73349,,
7248,974,18,button,9,red_bull,22,9,01:13.7,01:13.5,01:13.6,73723,73453,73613,,
7249,974,838,vandoorne,9,red_bull,2,10,01:13.5,01:13.2,NULL,73476,73249,0,,
7250,974,826,kvyat,9,red_bull,26,11,01:13.9,01:13.5,NULL,73899,73516,0,,
7251,974,807,hulkenberg,9,red_bull,27,12,01:13.8,01:13.6,NULL,73787,73628,0,,
7252,974,825,kevin_magnussen,9,red_bull,20,13,01:13.5,01:14.0,NULL,73531,73959,0,,
7253,974,1,hamilton,9,red_bull,44,14,01:13.6,01:14.1,NULL,73640,74106,0,,
7254,974,13,massa,9,red_bull,19,15,01:13.8,01:20.5,NULL,73796,80529,0,,
7255,974,839,ocon,9,red_bull,31,16,01:14.1,,NULL,74101,0,0,,
7256,974,835,jolyon_palmer,9,red_bull,30,17,01:14.7,,NULL,74696,0,0,,
7257,974,840,stroll,9,red_bull,18,18,01:14.9,,NULL,74893,0,0,,
7258,974,836,wehrlein,9,red_bull,94,19,01:15.2,,NULL,75159,0,0,,
7259,974,828,ericsson,9,red_bull,9,20,01:15.3,,NULL,75276,0,0,,
7260,975,1,hamilton,9,red_bull,44,1,01:12.7,01:12.5,01:11.5,72692,72496,71459,,
7261,975,20,vettel,9,red_bull,5,2,01:13.0,01:12.7,01:11.8,73046,72749,71789,,
7262,975,822,bottas,9,red_bull,77,3,01:12.7,01:12.6,01:12.2,72685,72563,72177,,
7263,975,8,raikkonen,9,red_bull,7,4,01:13.5,01:12.6,01:12.3,73548,72580,72252,,
7264,975,830,max_verstappen,9,red_bull,33,5,01:13.2,01:12.8,01:12.4,73177,72751,72403,,
7265,975,817,ricciardo,9,red_bull,3,6,01:13.5,01:12.8,01:12.6,73543,72810,72557,,
7266,975,13,massa,9,red_bull,19,7,01:13.4,01:13.0,01:12.9,73435,73012,72858,,
7267,975,815,perez,9,red_bull,11,8,01:13.5,01:13.3,01:13.0,73470,73262,73018,,
7268,975,839,ocon,9,red_bull,31,9,01:13.5,01:13.3,01:13.1,73520,73320,73135,,
7269,975,807,hulkenberg,9,red_bull,27,10,01:13.8,01:13.4,01:13.3,73804,73406,73271,,
7270,975,826,kvyat,9,red_bull,26,11,01:13.8,01:13.7,NULL,73802,73690,0,,
7271,975,4,alonso,9,red_bull,14,12,01:13.7,01:13.7,NULL,73669,73693,0,,
7272,975,832,sainz,9,red_bull,55,13,01:14.1,01:13.8,NULL,74051,73756,0,,
7273,975,154,grosjean,9,red_bull,8,14,01:13.8,01:13.8,NULL,73780,73839,0,,
7274,975,835,jolyon_palmer,9,red_bull,30,15,01:14.0,01:14.3,NULL,73990,74293,0,,
7275,975,838,vandoorne,9,red_bull,2,16,01:14.2,,NULL,74182,0,0,,
7276,975,840,stroll,9,red_bull,18,17,01:14.2,,NULL,74209,0,0,,
7277,975,825,kevin_magnussen,9,red_bull,20,18,01:14.3,,NULL,74318,0,0,,
7278,975,828,ericsson,9,red_bull,9,19,01:14.5,,NULL,74495,0,0,,
7279,975,836,wehrlein,9,red_bull,94,20,01:14.8,,NULL,74810,0,0,,
7280,976,1,hamilton,9,red_bull,44,1,01:42.0,01:41.3,01:40.6,101983,101275,100593,,
7281,976,822,bottas,9,red_bull,77,2,01:43.0,01:41.5,01:41.0,103026,101502,101027,,
7282,976,8,raikkonen,9,red_bull,7,3,01:42.7,01:42.1,01:41.7,102678,102090,101693,,
7283,976,20,vettel,9,red_bull,5,4,01:43.0,01:41.9,01:41.8,102952,101911,101841,,
7284,976,830,max_verstappen,9,red_bull,33,5,01:42.5,01:42.0,01:41.9,102544,101961,101879,,
7285,976,815,perez,9,red_bull,11,6,01:43.2,01:42.5,01:42.1,103162,102467,102111,,
7286,976,839,ocon,9,red_bull,31,7,01:43.1,01:42.8,01:42.2,103051,102751,102186,,
7287,976,840,stroll,9,red_bull,18,8,01:43.6,01:42.3,01:42.8,103613,102284,102753,,
7288,976,13,massa,9,red_bull,19,9,01:43.2,01:42.7,01:42.8,103165,102735,102798,,
7289,976,817,ricciardo,9,red_bull,3,10,01:42.9,01:42.2,01:43.4,102857,102215,103414,,
7290,976,826,kvyat,9,red_bull,26,11,01:42.9,01:43.2,NULL,102927,103186,0,,
7291,976,832,sainz,9,red_bull,55,12,01:43.5,01:43.3,NULL,103489,103347,0,,
7292,976,825,kevin_magnussen,9,red_bull,20,13,01:44.0,01:43.8,NULL,104029,103796,0,,
7293,976,807,hulkenberg,9,red_bull,27,14,01:43.9,01:44.3,NULL,103930,104267,0,,
7294,976,836,wehrlein,9,red_bull,94,15,01:44.3,01:44.6,NULL,104317,104603,0,,
7295,976,4,alonso,9,red_bull,14,16,01:44.3,,NULL,104334,0,0,,
7296,976,154,grosjean,9,red_bull,8,17,01:44.5,,NULL,104468,0,0,,
7297,976,828,ericsson,9,red_bull,9,18,01:44.8,,NULL,104795,0,0,,
7298,976,838,vandoorne,9,red_bull,2,19,01:45.0,,NULL,105030,0,0,,
7299,114,18,button,9,red_bull,17,20,,,NULL,0,0,0,,
7300,977,822,bottas,9,red_bull,77,1,01:05.8,01:04.3,01:04.3,65760,64316,64251,,
7301,977,20,vettel,9,red_bull,5,2,01:05.6,01:04.8,01:04.3,65585,64772,64293,,
7302,977,1,hamilton,9,red_bull,44,3,01:05.1,01:04.8,01:04.4,65064,64800,64424,,
7303,977,8,raikkonen,9,red_bull,7,4,01:05.1,01:05.0,01:04.8,65148,65004,64779,,
7304,977,817,ricciardo,9,red_bull,3,5,01:05.9,01:05.2,01:04.9,65854,65161,64896,,
7305,977,830,max_verstappen,9,red_bull,33,6,01:05.8,01:04.9,01:05.0,65779,64948,64983,,
7306,977,154,grosjean,9,red_bull,8,7,01:05.9,01:05.3,01:05.5,65902,65319,65480,,
7307,977,815,perez,9,red_bull,11,8,01:06.0,01:05.4,01:05.6,65975,65435,65605,,
7308,977,839,ocon,9,red_bull,31,9,01:06.0,01:05.5,01:05.7,66033,65550,65674,,
7309,977,832,sainz,9,red_bull,55,10,01:05.7,01:05.5,01:05.7,65675,65544,65726,,
7310,977,807,hulkenberg,9,red_bull,27,11,01:06.2,01:05.6,NULL,66174,65597,0,,
7311,977,4,alonso,9,red_bull,14,12,01:06.2,01:05.6,NULL,66158,65602,0,,
7312,977,838,vandoorne,9,red_bull,2,13,01:06.3,01:05.7,NULL,66316,65741,0,,
7313,977,826,kvyat,9,red_bull,26,14,01:06.0,01:05.9,NULL,65990,65884,0,,
7314,977,825,kevin_magnussen,9,red_bull,20,15,01:06.1,,NULL,66143,0,0,,
7315,977,835,jolyon_palmer,9,red_bull,30,16,01:06.3,,NULL,66345,0,0,,
7316,977,13,massa,9,red_bull,19,17,01:06.5,,NULL,66534,0,0,,
7317,977,840,stroll,9,red_bull,18,18,01:06.6,,NULL,66608,0,0,,
7318,977,828,ericsson,9,red_bull,9,19,01:06.9,,NULL,66857,0,0,,
7319,977,836,wehrlein,9,red_bull,94,20,01:07.0,,NULL,67011,0,0,,
7320,978,1,hamilton,9,red_bull,44,1,01:39.1,01:27.9,01:26.6,99069,87893,86600,,
7321,978,8,raikkonen,9,red_bull,7,2,01:40.5,01:29.0,01:27.1,100455,88992,87147,,
7322,978,20,vettel,9,red_bull,5,3,01:40.0,01:29.0,01:27.4,99962,88978,87356,,
7323,978,822,bottas,9,red_bull,77,4,01:39.7,01:28.7,01:27.4,99698,88732,87376,,
7324,978,830,max_verstappen,9,red_bull,33,5,01:38.9,01:29.4,01:28.1,98912,89431,88130,,
7325,978,807,hulkenberg,9,red_bull,27,6,01:39.2,01:29.3,01:28.9,99201,89340,88856,,
7326,978,815,perez,9,red_bull,11,7,01:42.0,01:29.8,01:28.9,102009,89824,88902,,
7327,978,839,ocon,9,red_bull,31,8,01:39.7,01:29.7,01:29.1,99738,89701,89074,,
7328,978,838,vandoorne,9,red_bull,2,9,01:40.0,01:30.1,01:29.4,100011,90105,89418,,
7329,978,154,grosjean,9,red_bull,8,10,01:42.0,01:30.0,01:29.5,102042,89966,89549,,
7330,978,835,jolyon_palmer,9,red_bull,30,11,01:41.4,01:30.2,NULL,101404,90193,0,,
7331,978,826,kvyat,9,red_bull,26,12,01:41.7,01:30.4,NULL,101726,90355,0,,
7332,978,4,alonso,9,red_bull,14,13,01:37.6,01:30.6,NULL,97598,90600,0,,
7333,978,832,sainz,9,red_bull,55,14,01:41.1,01:31.4,NULL,101114,91368,0,,
7334,978,13,massa,9,red_bull,19,15,01:41.9,01:31.5,NULL,101874,91482,0,,
7335,978,840,stroll,9,red_bull,18,16,01:42.6,,NULL,102573,0,0,,
7336,978,825,kevin_magnussen,9,red_bull,20,17,01:42.6,,NULL,102577,0,0,,
7337,978,836,wehrlein,9,red_bull,94,18,01:42.6,,NULL,102593,0,0,,
7338,978,828,ericsson,9,red_bull,9,19,01:42.6,,NULL,102633,0,0,,
7339,978,817,ricciardo,9,red_bull,3,20,01:43.0,,NULL,102966,0,0,,
7340,979,20,vettel,9,red_bull,5,1,01:17.2,01:16.8,01:16.3,77244,76802,76276,,
7341,979,8,raikkonen,9,red_bull,7,2,01:17.4,01:17.2,01:16.4,77364,77207,76444,,
7342,979,822,bottas,9,red_bull,77,3,01:18.1,01:17.4,01:16.5,78058,77362,76530,,
7343,979,1,hamilton,9,red_bull,44,4,01:17.5,01:16.7,01:16.7,77492,76693,76707,,
7344,979,830,max_verstappen,9,red_bull,33,5,01:17.3,01:17.0,01:16.8,77266,77028,76797,,
7345,979,817,ricciardo,9,red_bull,3,6,01:17.7,01:17.7,01:16.8,77702,77698,76818,,
7346,979,807,hulkenberg,9,red_bull,27,7,01:18.1,01:17.7,01:17.5,78137,77655,77468,,
7347,979,4,alonso,9,red_bull,14,8,01:18.4,01:17.9,01:17.5,78395,77919,77549,,
7348,979,838,vandoorne,9,red_bull,2,9,01:18.5,01:18.0,01:17.9,78479,78000,77894,,
7349,979,832,sainz,9,red_bull,55,10,01:18.9,01:18.3,01:18.9,78948,78311,78912,,
7350,979,835,jolyon_palmer,9,red_bull,30,11,01:18.7,01:18.4,NULL,78699,78415,0,,
7351,979,839,ocon,9,red_bull,31,12,01:18.8,01:18.5,NULL,78843,78495,0,,
7352,979,826,kvyat,9,red_bull,26,13,01:18.7,01:18.5,NULL,78702,78538,0,,
7353,979,815,perez,9,red_bull,11,14,01:19.1,01:18.6,NULL,79095,78639,0,,
7354,979,154,grosjean,9,red_bull,8,15,01:19.1,01:18.8,NULL,79085,78771,0,,
7355,979,825,kevin_magnussen,9,red_bull,20,16,01:19.1,,NULL,79095,0,0,,
7356,979,840,stroll,9,red_bull,18,17,01:19.1,,NULL,79102,0,0,,
7357,979,836,wehrlein,9,red_bull,94,18,01:19.8,,NULL,79839,0,0,,
7358,979,814,resta,9,red_bull,40,19,01:19.9,,NULL,79868,0,0,,
7359,979,828,ericsson,9,red_bull,9,20,01:20.0,,NULL,79972,0,0,,
7360,980,1,hamilton,9,red_bull,44,1,01:44.2,01:42.9,01:42.6,104184,102927,102553,,
7361,980,20,vettel,9,red_bull,5,2,01:44.3,01:44.0,01:42.8,104275,103987,102795,,
7362,980,822,bottas,9,red_bull,77,3,01:44.8,01:43.2,01:43.1,104773,103249,103094,,
7363,980,8,raikkonen,9,red_bull,7,4,01:44.7,01:43.7,01:43.3,104729,103700,103270,,
7364,980,830,max_verstappen,9,red_bull,33,5,01:44.5,01:43.9,01:43.4,104535,103940,103380,,
7365,980,817,ricciardo,9,red_bull,3,6,01:45.1,01:44.2,01:43.9,105114,104224,103863,,
7366,980,807,hulkenberg,9,red_bull,27,7,01:45.3,01:45.0,01:45.0,105280,104988,104982,,
7367,980,815,perez,9,red_bull,11,8,01:45.6,01:44.9,01:45.2,105591,104894,105244,,
7368,980,839,ocon,9,red_bull,31,9,01:45.3,01:45.0,01:45.4,105277,105006,105369,,
7369,980,835,jolyon_palmer,9,red_bull,30,10,01:45.4,01:44.7,NULL,105447,104685,0,,
7370,980,4,alonso,9,red_bull,14,11,01:45.7,01:45.1,NULL,105668,105090,0,,
7371,980,154,grosjean,9,red_bull,8,12,01:45.7,01:45.1,NULL,105728,105133,0,,
7372,980,825,kevin_magnussen,9,red_bull,20,13,01:45.5,01:45.4,NULL,105535,105400,0,,
7373,980,832,sainz,9,red_bull,55,14,01:45.4,01:45.4,NULL,105374,105439,0,,
7374,980,838,vandoorne,9,red_bull,2,15,01:45.4,,NULL,105441,0,0,,
7375,980,13,massa,9,red_bull,19,16,01:45.8,,NULL,105823,0,0,,
7376,980,826,kvyat,9,red_bull,26,17,01:46.0,,NULL,106028,0,0,,
7377,980,840,stroll,9,red_bull,18,18,01:46.9,,NULL,106915,0,0,,
7378,980,828,ericsson,9,red_bull,9,19,01:47.2,,NULL,107214,0,0,,
7379,980,836,wehrlein,9,red_bull,94,20,01:47.7,,NULL,107679,0,0,,
7380,981,1,hamilton,9,red_bull,44,1,01:36.0,01:34.7,01:35.6,96009,94660,95554,,
7381,981,830,max_verstappen,9,red_bull,33,2,01:37.3,01:36.1,01:36.7,97344,96113,96702,,
7382,981,817,ricciardo,9,red_bull,3,3,01:38.3,01:37.3,01:36.8,98304,97313,96841,,
7383,981,840,stroll,9,red_bull,18,4,01:37.7,01:37.0,01:37.0,97653,97002,97032,,
7384,981,839,ocon,9,red_bull,31,5,01:38.8,01:37.6,01:37.7,98775,97580,97719,,
7385,981,822,bottas,9,red_bull,77,6,01:35.7,01:35.4,01:37.8,95716,95396,97833,,
7386,981,8,raikkonen,9,red_bull,7,7,01:38.2,01:37.0,01:38.0,98235,97031,97987,,
7387,981,20,vettel,9,red_bull,5,8,01:37.2,01:36.2,01:38.1,97198,96223,98064,,
7388,981,13,massa,9,red_bull,19,9,01:38.3,01:37.5,01:38.3,98338,97456,98251,,
7389,981,838,vandoorne,9,red_bull,2,10,01:38.8,01:37.5,01:39.2,98767,97471,99157,,
7390,981,815,perez,9,red_bull,11,11,01:38.5,01:37.6,,98511,97582,0,,
7391,981,807,hulkenberg,9,red_bull,27,12,01:39.2,01:38.1,,99242,98059,0,,
7392,981,4,alonso,9,red_bull,14,13,01:39.1,01:38.2,,99134,98202,0,,
7393,981,826,kvyat,9,red_bull,26,14,01:39.2,01:38.2,,99183,98245,0,,
7394,981,832,sainz,9,red_bull,55,15,01:39.8,01:38.5,,99788,98526,0,,
7395,981,825,kevin_magnussen,9,red_bull,20,16,01:40.5,,,100489,0,0,,
7396,981,835,jolyon_palmer,9,red_bull,30,17,01:40.6,,,100646,0,0,,
7397,981,828,ericsson,9,red_bull,9,18,01:41.7,,,101732,0,0,,
7398,981,836,wehrlein,9,red_bull,94,19,01:41.9,,,101875,0,0,,
7399,981,154,grosjean,9,red_bull,8,20,01:43.4,,NULL,103355,0,0,,
7400,982,20,vettel,9,red_bull,5,1,01:43.3,01:40.5,01:39.5,103336,100529,99491,,
7401,982,830,max_verstappen,9,red_bull,33,2,01:42.0,01:40.3,01:39.8,102010,100332,99814,,
7402,982,817,ricciardo,9,red_bull,3,3,01:42.1,01:40.4,01:39.8,102063,100385,99840,,
7403,982,8,raikkonen,9,red_bull,7,4,01:43.3,01:40.5,01:40.1,103328,100525,100069,,
7404,982,1,hamilton,9,red_bull,44,5,01:42.5,01:40.6,01:40.1,102455,100577,100126,,
7405,982,822,bottas,9,red_bull,77,6,01:43.1,01:41.4,01:40.8,103137,101409,100810,,
7406,982,807,hulkenberg,9,red_bull,27,7,01:42.6,01:41.3,01:41.0,102586,101277,101013,,
7407,982,4,alonso,9,red_bull,14,8,01:42.1,01:41.4,01:41.2,102086,101442,101179,,
7408,982,838,vandoorne,9,red_bull,2,9,01:42.2,01:41.2,01:41.4,102222,101227,101398,,
7409,982,832,sainz,9,red_bull,55,10,01:42.2,01:41.8,01:42.1,102176,101826,102056,,
7410,982,835,jolyon_palmer,9,red_bull,30,11,01:42.5,01:42.1,NULL,102472,102107,0,,
7411,982,815,perez,9,red_bull,11,12,01:43.6,01:42.2,NULL,103594,102246,0,,
7412,982,826,kvyat,9,red_bull,26,13,01:42.5,01:42.3,NULL,102544,102338,0,,
7413,982,839,ocon,9,red_bull,31,14,01:43.6,01:42.8,NULL,103626,102760,0,,
7414,982,154,grosjean,9,red_bull,8,15,01:43.6,01:43.9,NULL,103627,103883,0,,
7415,982,825,kevin_magnussen,9,red_bull,20,16,01:43.8,,NULL,103756,0,0,,
7416,982,13,massa,9,red_bull,19,17,01:44.0,,NULL,104014,0,0,,
7417,982,840,stroll,9,red_bull,18,18,01:44.7,,NULL,104728,0,0,,
7418,982,836,wehrlein,9,red_bull,94,19,01:45.1,,NULL,105059,0,0,,
7419,982,828,ericsson,9,red_bull,9,20,01:45.6,,NULL,105570,0,0,,
7420,983,1,hamilton,9,red_bull,44,1,01:31.6,01:31.0,01:30.1,91605,90977,90076,,
7421,983,8,raikkonen,9,red_bull,7,2,01:32.3,01:30.9,01:30.1,92259,90926,90121,,
7422,983,830,max_verstappen,9,red_bull,33,3,01:31.9,01:30.9,01:30.5,91920,90931,90541,,
7423,983,817,ricciardo,9,red_bull,3,4,01:32.4,01:31.1,01:30.6,92416,91061,90595,,
7424,983,20,vettel,9,red_bull,5,20,,,,0,0,0,,
7425,983,839,ocon,9,red_bull,31,6,01:32.5,01:31.7,01:31.5,92527,91651,91478,,
7426,983,838,vandoorne,9,red_bull,2,7,01:32.8,01:31.8,01:31.6,92838,91848,91582,,
7427,983,807,hulkenberg,9,red_bull,27,8,01:32.6,01:31.8,01:31.6,92586,91778,91607,,
7428,983,815,perez,9,red_bull,11,9,01:32.8,01:31.5,01:31.7,92768,91484,91658,,
7429,983,4,alonso,9,red_bull,14,10,01:33.0,01:32.0,01:31.7,93049,92010,91704,,
7430,983,13,massa,9,red_bull,19,11,01:32.3,01:32.0,,92267,92034,0,,
7431,983,835,jolyon_palmer,9,red_bull,30,12,01:32.6,01:32.1,,92576,92100,0,,
7432,983,840,stroll,9,red_bull,18,13,01:33.0,01:32.3,,93000,92307,0,,
